pc_id,Constituency,State,Name,Party,QueerStatement,queer_text,Quote,Link 1,Link 2,Link 3,Link 4,Link 5,Link 6,Link 7,Link 8,Link 9,Link 10,Link 11,Link 12,Trans Rights,LGBTQIA+ Rights,377 Against,377 For,TA FOR,TA AMEND,Homophobe,pc_category,Link
926,Pilibhit,Uttar Pradesh,Varun Gandhi,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,Asked a question in Parliament on whether the Government has any proposal to establish educational institutions for transgender community in the country.,https://economictimes.indiatimes.com/opinion/interviews/had-sonia-gandhis-support-on-decriminalising-section-377-shashi-tharoor/articleshow/50260224.cms?from=mdr,http://loksabhaph.nic.in/Questions/QResult15.aspx?qref=115139&lsno=15,,,,,,,,,,,✓,,✓,,,,,GEN,https://pinklistindia.com/map/pilibhit
2308,Khajuraho,Madhya Pradesh,VD Sharma,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
1016,Vaishali,Bihar,Veena Devi,Lok Janshakti Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2802,Peddapalli,Telangana,Venkatesh Netha Borlakunta,Telangana Rashtra Samithi,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
2207,Durg,Chhattisgarh,Vijay Baghel,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
965,Kushi Nagar,Uttar Pradesh,Vijay Kumar Dubey,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2001,Rajmahal,Jharkhand,Vijay Kumar Hansdak,Jharkhand Mukti Morcha,1,Vocal on LGBTQIA+ Issues,"Voted in favour of introducing Shashi Tharoor's private member bill, the Indian Penal Code (Amendment) Bill, 2015, which substituted a new section for Section 377.",http://164.100.47.194/Loksabha/Debates/Result16.aspx?dbsl=6467,,,,,,,,,,,,,✓,✓,,,,,ST,https://pinklistindia.com/map/rajmahal
1038,Gaya,Bihar,Vijay Kumar Manjhi,Janata Dal (United),0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
3339,Kanyakumari,Tamil Nadu,Vijay Vasanth,Indian National Congress,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2746,Ratnagiri-Sindhudurg,Maharashtra,Vinayak Raut,Shiv Sena,1,Vocal on LGBTQIA+ Issues,"Shiv Sena's Vinayak Raut said this Bill enables various welfare measures and prohibition of discrimination against transgenders and mentioned that the legislation puts emphasis on educating, skilling and making transgenders employable.",https://www.outlookindia.com/newsscroll/ls-passes-bill-to-define-identity-of-transgenders/1590603,http://164.100.47.194/Loksabha/Debates/Result16.aspx?dbsl=6467,http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=816,,,,,,,,,,✓,,,✓,✓,,,GEN,https://pinklistindia.com/map/ratnagiri-sindhudurg
1701,Shillong,Meghalaya,Vincent Pala,Indian National Congress,1,Vocal on LGBTQIA+ Issues,"Asked a question in Parliament on whether capacities of Rashtriya Kishor Swasthya Karyakram (RKSK) service providers viz. revision of modules, additional training, etc. are being built to cater to Lesbian, Gay, Bisexual, Transgender and Queer (LGBTQ) adolescents in keeping with the relevant judicial judgments in this regard.",http://loksabhaph.nic.in/Questions/QResult15.aspx?qref=8344&lsno=17,,,,,,,,,,,,,✓,,,,,,ST,https://pinklistindia.com/map/shillong
950,Kaushambi,Uttar Pradesh,Vinod Kumar Sonkar,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"Voted against the introduction of Shashi Tharoor's private member bill, the Indian Penal Code (Amendment) Bill, 2015, which substituted a new section for Section 377.",http://164.100.47.194/Loksabha/Debates/Result16.aspx?dbsl=6467,,,,,,,,,,,,,,,✓,,,,SC,https://pinklistindia.com/map/kaushambi
2401,Kachchh,Gujarat,Vinodbhai Chavda,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
2306,Tikamgarh,Madhya Pradesh,Virendra Kumar,Bharatiya Janata Party,1,Vocal on LGBTQIA+ Issues,"इसके साथ-साथ सेना और पुलिस में इनको स्थान प्रदान करना चाहिए ताकि ये लोग आत्मनिर्भर होकर अपनी जिम्मेदारी पूरी कर सकें। जिस तरह से हम भूमिहीन लोगों को जमीन देकर कृषि करने के लिए आगे बढ़ने का अवसर प्रदान करते हैं, ऐसे ही हमारे उभयलिंगी लोग, जो कृषि कार्य करना चाहते हैं, उनको शासन के द्वारा भूमि उपलब्ध करवायी जाए ताकि वे जीविकोपार्जन के लिए आत्मनिर्भर बन सकें।",https://www.youtube.com/watch?v=8z185pR590Q,http://loksabhaph.nic.in/Debates/Result17.aspx?dbsl=816,,,,,,,,,,,✓,,,,✓,,,SC,https://pinklistindia.com/map/tikamgarh
972,Ballia,Uttar Pradesh,Virendra Singh Mast,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2013,Palamu,Jharkhand,Vishnu Dayal Ram,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,SC,https://www.pinklistindia.com/pinksabha/silentmp
2303,Gwalior,Madhya Pradesh,Vivek Sejwalker,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
912,Ghaziabad,Uttar Pradesh,VK Singh,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
3208,Palakkad,Kerala,VK Sreekandan,Indian National Congress,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
2909,Bellary,Karnataka,Y Devendrappa,Bharatiya Janata Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,ST,https://www.pinklistindia.com/pinksabha/silentmp
2838,Kadapa,Andhra Pradesh,YS Avinash Reddy,YSR Congress Party,0,Silent on LGBTQIA+ Issues,,,,,,,,,,,,,,,,,,,,,GEN,https://www.pinklistindia.com/pinksabha/silentmp
